Unnamed: 0,rating,text,business_name,business_category,business_description,_id
45124,5,You have to see this very big so much history on board .,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0699056268695193e+20_1567624397232
45125,5,"During our 5-night stay at Four Seasons Resort Oahu at Ko Olina in late June, 2018, we visited this Battleship Missouri Memorial after visiting USS Arizona Memorial. Frequent shuttle buses connected Battleship Missouri Memorial and WWII Memorial Park where USS Arizona Memorial was located. As we approached Battleship Missouri, we became awe struck by the majestic battleship ahead of us. Passing by the life size cutout of a U.S. sailor kissing a stranger nurse at NY Times Square in an exhilarating celebration of the WW II V-J Day, we climbed up to the deck to explore the ship. The ships' mighty guns, situation room, computer room, the rooms with pictures of the ship's past engagements in multiple wars, crews quarters, engine rooms, messhall, and armored decks were all very impressive. Above all, the historical spot on the main deck, where Japanese delegations and Allied Nations' delegation led by General McArthur signed the documents ending WWII with Japan's surrendar, was most impressive and memorable. This battleship memorial is a must-see memorial for the visitors to Oahu, Hawaii.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0762222274112027e+20_1552538863360
45126,2,A lot of it was closed off and it is very over priced! I felt like it was a huge wast of money.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1092112433986676e+20_1566788268175
45127,5,Excellent piece of history. The Japanese surrender was signed aboard this ship and you can see it on display here.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1713606970927682e+20_1536756742818
45128,5,Awesome Piece of Naval and American history. Great Tourist Location,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1217177986332326e+20_1536096244898
45129,5,Excellent piece of history.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1217876397410168e+20_1573364198255
45130,5,Absolutely worth visiting. Get on a tour as the guides have so much knowledge. The views from the decks is also great.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1244385124426092e+20_1513837097722
45131,5,An absolute must see. She's a true war beast!,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.160198626227037e+20_1575419176933
45132,5,Take the time to visit this exhibit however make sure you plan enough time for a guided tour.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.098361762045936e+20_1574294188431
45133,5,Best part of my trip!,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1512222144424308e+20_1574008872017
45134,5,Wow is the best way to describe this. Not enough hours in one day to take everything in,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0011181484802844e+20_1546151296207
45135,5,The start and finish of WW2.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0807417184773002e+20_1567462635289
45136,5,ABSOLUTELY AMAZING!!!   Only regret is we didn't have enough time to see everything....,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1764231125949315e+20_1556453392412
45137,5,It was so good.  The history and the whole tour. I recommend it to everyone as a must see,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0620258268298928e+20_1529045362122
45138,4,"It's a great museum, but the smell of the floor wax inside the ship is a bit strong I got dizzy a few times.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.042514384840397e+20_1539037412763
45139,5,Great tour. Would suggest going to see the USS MISSOURI if you got a chance.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0196867155588085e+20_1521326748031
45140,5,Historically must-go place. Very impressive,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0136970736597652e+20_1555432742783
45141,5,"Very interesting tour, lots of history.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0934037600899252e+20_1562086542158
45142,5,Great experience we had a very good tour guide. There is a lot to see on the ship.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0525501035415488e+20_1543732506247
45143,5,Great location to see. Recommend to get the passport to see the entire area. It is awesome!!,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1243080292053025e+20_1520894492695
45144,5,Very interesting seeing a ship like this so up close and personal. I'm so glad they have this museum to learn. Also the beautiful sea life near by was a plesent addition,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0142263413111939e+20_1476137890158
45145,5,This ship is awesome. Pay for the full tour you won't regret it.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.046174314372904e+20_1537891479206
45146,5,"Very nice ship to visit, especially if you do the 90mn engineering tour for an extra fee",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0698174328461166e+20_1543385435111
45147,5,It was great! Loved it. They know a lot of WW2. Very nice,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0185276685616628e+20_1527959123240
45148,5,"This one is a little drive on a shuttle bus to Ford Island. The ship itself is massive. You can also have an audio tour with this one, but they weren't clearly marked on where to pick it up. It's near the beginning somewhere...we got all the way on to the ship and they said ""Oh you have to pick them up down there."" We decided against waiting in line again so we just went around on our own. They were doing the deck restoration or the teak wood deck when we were there. It was really amazing to think of how long this ship had been in commission, and to see the difference in the restored deck to the old deck. I often feel great pride in my country whenever we do a tour at Pearl Harbor. It is amazing the things we have accomplished.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0044696180402264e+20_1489210058617
45149,5,"If you're looking for an attraction that is a must see, this is one of the places you have to go to! The tour is self guided and the ship has a lot of different places to go into and explore as well as learning about all the interesting history the ship has been through. The price for the tour is completely worth for the amount time you'll be spending on the ship!",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1596442350069519e+20_1470625601327
45150,4,Great tour guide and history.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0363298609740741e+20_1569305198232
45151,5,Good experience to see what people went true in there service for Country,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0164454730721488e+20_1482691328253
45152,4,Great history and glad to give respects for second time,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1260294793878066e+20_1553314009146
45153,4,Great and intelligent guides very knowledgeable,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1222825051012198e+20_1567741318993
45154,5,I live history and this shop had some vey important history to be proud of. A must see when in Hawaii.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0453263882203554e+20_1514137720839
45155,5,"A must see if you come to Oahu, get one of the private tours you won't be sorry",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0996375162570952e+20_1562408016886
45156,5,Awesome historic tour,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1033071188134866e+20_1591064839166
45157,4,Very hot on deck so bring a water bottle. It gets crowded so come in the early morning. The Battleship was great and ALL the tour guides seemed equally informative and captivating.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1098226150357805e+20_1501728926460
45158,5,Take the full tour. Such a cool ship. And lots of informative videos too!,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.166402857448411e+20_1512921889839
45159,5,It's educational and awesome,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0816908422167011e+20_1561420295674
45160,5,Amazing ship and even better history.  Great location for pictures and learning about World War II.  Definelty recommended.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1562407704048001e+20_1543862182176
45161,5,Great placebin Hawaii to visit.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0848865650081055e+20_1562641263492
45162,5,"Awesome place to go visit. A lot of history to be learned here. Just a tip, take a water bottle and you can fill it up as many times as you want for free, there is a filling station on the ship for you.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0573933505860082e+20_1498600770234
45163,5,"Very interesting, excellent staff",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0849970787449582e+20_1577702815193
45164,5,Great  place to  visit,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0648348534988458e+20_1578612151222
45165,5,so many things we never knew about this ship from WWII to Desert Storm a piece of living history.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0678906899484967e+20_1570086207700
45166,4,Got to learn about the history of this great battleship. The tour guide was very informative.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1086624667426082e+20_1529358166467
45167,5,Fascinating piece of history. This is a must see preferably with a guide. Free tickets available if you call or online the day before,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0517217993553138e+20_1518662606998
45168,5,A great old lady; served us proudly and we'll!,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.093346923588124e+20_1537151162332
45169,4,"I know the Battleship New Jersey well since it's near home and I even taugh classes on it.  The comparison is natural.  New Jersey had more compartments available so you could see berthing,   officers country, machinery spaces, etc.  But the surrender deck alone makes this worth the tour.  And our guide was very knowledgable.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0650702909019205e+20_1533836059987
45170,4,Great memorial and tour. It makes a nice bookend to the War after visiting the Arizona.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1790090311021784e+20_1518673919536
45171,5,"Lots to explore and learn, can take two trips !",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1391912402731344e+20_1567288578576
45172,4,Great history and guide was informative.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.038495770615082e+20_1565313871837
45173,5,"History nerd - loved seeing this and the stuff inside. You can spend hours on this boat, so be prepared. I needed more caffeine before hitting this boat as I was crashing a bit. Still worth it...",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0255266146302607e+20_1479081722500
45174,5,Was interesting because it was the last battleship to be in a war. The Gulf war.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0809625098982449e+20_1554496859126
45175,4,Went there with my dad as a gift for his birthday. We didn't get there in time to see everything below deck. They close at 4:00 pm. I would go there 1st if time before USS Arizona tour. Very interesting. Wish we could have stayed longer.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1074562166080322e+20_1481600425503
45176,5,The tour guide was very informative. The history of the ship is part of the history of our country and really brings it home in a way that reading cannot.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0165248102710095e+20_1501703268168
45177,5,"Beautiful memorial, rich in historical info and experiences. Go inside the battleship to see what these sailors had to endure. So much to learn, it'll blow your mind.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1747959882421466e+20_1466414387994
45178,4,"A rare opportunity to glimpse a key piece of naval hardware that played an integral role throughout multiple key points during the 20th Century. The basic tour only covered a limited space on the ship, which at first, I couldn't understand given the sheer size of the vessel. Essentially you tour the bow and starboard sides, a bit of the tower, then are left on your own to explore the rest. Once we started below deck, we understood why - the fact that the ship was retrofitted in the 80's means that you get all of its glory (or lack thereof), which means ""old"" but not in an interesting historical way. So many of the passageways were deserted and sparsely documented, it just felt a bit creepy being so alone in such a large space. I hope in the future more will be done to restore the interior, so my advice would be to skip below the deck (or just do a brief tour), and move onto other sites in the Monument.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.024080858973304e+20_1477060579557
45179,5,"Great tour. So much history here. The ""Might Mo"" was where the peace treaty to end WWII was signed. A must see.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0837805550645867e+20_1502966926306
45180,4,Another must see Adventure take your camera take plenty of pictures you will be satisfied I loved it,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1712067639911062e+20_1527867589488
45181,5,Great upkeep a must see experience,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1824549860217654e+20_1562794624311
45182,5,Being of Japanese decent and having both parents effected by the war dad was interned and mom somehow surviving the bombing of Hiroshima it was awesome to go to the spot where the war ended.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0619339853448767e+20_1564754997167
45183,5,Top historical attraction in the nation,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1577664477588365e+20_1570683821044
45184,5,Loved the experience so much to see and learn. Took so many pictures!,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0333804804566937e+20_1538493985369
45185,5,I had a wonderful experience at the Missouri Memorial. The vessel is wonderfully refurbished and the staff were helpful and interesting. Definitely recommended if you are visiting Pearl Harbour.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1327770527477654e+20_1475455014829
45186,5,It's pretty good. Just need more time to stay on the ship. And don't bring gf or wife they won't like it .,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0190345859654636e+20_1527890970857
45187,5,Great history this ship played in Japan surrender,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1311310255014139e+20_1555181415152
45188,5,"Military discount, guided or self guided -audio tour. Full of history and  memories. Knowledgeable tour guides. Scenic n great picture opportunities.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0914895775422505e+20_1468021108270
45189,5,Great place to tour. I had a great tour leader. Very informative.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0068137964924699e+20_1514642821418
45190,4,"Lot of focus on the 1940s but the ship is outfitted for the 1990s.  Still a great tour, not much below decks unless you have a special tour.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0990107404947589e+20_1479660501958
45191,5,I could have spent al gore day ok n this ship.  Imagine our surprise when we witnessed a aircraft carrier coming into the harbor.  It was majestic and reverent especially as they saluted when passing the Arizona Memorial.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0709787548425458e+20_1531056583783
45192,5,"Great piece of history! A must see, especially after touring the USS Arizona memorial!",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.044156359437239e+20_1534728741195
45193,5,A wonderful piece of history. The guided tour is well worth it you will hear stories you may not be aware of.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0583312384565553e+20_1518994310953
45194,5,This is a must see memorial in Pearl Harbor. So much history and knowledge here. Give yourself at least 2 or 3  hours to see it all.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0937675351166e+20_1513385907339
45195,5,"Great tour guide! I had never been on a ship like this one and it is awesome! Got to hand it to those that serve on a ship, I couldn't live on a ship for months at a time.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0742940165149263e+20_1508731807864
45196,5,I took a picture of every room and every view,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.008059118201852e+20_1581802970299
45197,4,I stayed overnight a few months ago and really enjoyed it. You don't see much without staying overnight though. There isnt as much to see as I expected. It is a great stop though.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0463981423350974e+20_1492131731964
45198,5,Great tour on history.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0533083603995702e+20_1582354962882
45199,5,Beautiful piece of American history!,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0955361496914177e+20_1563230479432
45200,5,Best place to understand about our nations sacrifice and military,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.115377982595869e+20_1546124258897
45201,5,"An awesome piece of history to visit with great access to many parts of the ship outside and in.

Great tour guides avaliable and tours happening all day.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1073737743975213e+20_1522476064720
45202,5,"BIG boat... lots to explore, great history",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1126424078987167e+20_1546741909770
45203,4,So much history...excellent guided tour.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0729772651282896e+20_1540162606615
45204,5,Big guns with a long history of victory,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1706547382369388e+20_1558288575095
45205,5,So much WWII history here. I think people forget the sacrifice that so many people made for America.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0358431427309814e+20_1572072718192
45206,5,"Amazing tour! So cool to learn about the ship, its history, and the war.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0802083608263098e+20_1525039325384
45207,5,"Our tour guide Bill  was wonderful!
Such a moving tour!",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0633336138793925e+20_1550962274431
45208,5,Absolutely awesome.  Can easily spend a couple hours walking around the ship.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1160678572870278e+20_1520735364906
45209,4,This ship was very interesting to walk around on and see how the crew lived out at sea.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1006016362984786e+20_1530203429450
45210,3,"Despite 3 stars, still worthy of a visit. The superstructure under renovations and is hoarded off from access. History on this battleship is interesting....",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0234639256752618e+20_1489260201364
45211,5,A visual and historical place to visit.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0906098619945905e+20_1492752679263
45212,5,"A ship that made so much honey,  up close and personal",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1418957288118192e+20_1545708921236
45213,5,Great tour and full of history,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1492129122930429e+20_1567117992856
45214,5,Incredible piece of history. You cannot visit Oahu and skip this place.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0656755688401142e+20_1530002697947
45215,5,Volunteer here for great perks!,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1600127182268152e+20_1558743554885
45216,4,If you like history it's cool but if not you will be bored,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0050908807346274e+20_1528783885727
45217,5,Well worth the money to experience history and to appreciate what our Veterans live like when protecting our freedoms.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1010071734848646e+20_1542084362382
45218,5,"It was neatly kept, and well secured.",Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1640824422846852e+20_1553841617139
45219,4,Careful on the stairs its easy to slip but fun ship to explore.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0098288233399776e+20_1533199928025
45220,4,Good place to learn about the historic ship and to honor the fallen soldiers.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.090956771248316e+20_1520587804725
45221,4,The ship was going through a facelift while we were there but the tour was still informative and entertaining to see the quarters and tour several of the areas below deck.,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.0224264530249736e+20_1511662508186
45222,5,Great place for history and incredible tours,Battleship Missouri Memorial,"['Historical place', 'Historical landmark', 'Tourist attraction', 'War memorial']","Historic battleship, which was the site of the official Japanese surrender in WWII, offers tours.",1.1001253843938199e+20_1557521410649
