,rating,text,business_name,business_category,business_description,_id
1066964,4,"Bright, friendly clothing store.",Old Navy Outlet - with Curbside Pickup,"['Clothing store', 'Baby clothing store', ""Children's clothing store"", 'Jeans shop', ""Men's clothing store"", ""Women's clothing store""]","Chain with a wide range of clothing for the family from jeans to loungewear, plus fun accessories.",1.089253965296225e+20_1479337180543
1066928,5,"Old Navy is one of my favorite clothing stores! The clothing is trendy, affordable and you can buy for everyone- man, women and kids. If you have the Old Navy or Gap card you also earn rewards! Love them! This particular store is big and the only complaint is that the clearance section is very messy, but that tends to happen with a big store.",Old Navy Outlet - with Curbside Pickup,"['Clothing store', 'Baby clothing store', ""Children's clothing store"", 'Jeans shop', ""Men's clothing store"", ""Women's clothing store""]","Chain with a wide range of clothing for the family from jeans to loungewear, plus fun accessories.",1.018935399968118e+20_1530046967691
1066922,4,"Great sales, clean dressing rooms, friendly staff",Old Navy Outlet - with Curbside Pickup,"['Clothing store', 'Baby clothing store', ""Children's clothing store"", 'Jeans shop', ""Men's clothing store"", ""Women's clothing store""]","Chain with a wide range of clothing for the family from jeans to loungewear, plus fun accessories.",1.1824549860217654e+20_1562992242444
1066929,4,Organization could be better as could rack and shelf management.,Old Navy Outlet - with Curbside Pickup,"['Clothing store', 'Baby clothing store', ""Children's clothing store"", 'Jeans shop', ""Men's clothing store"", ""Women's clothing store""]","Chain with a wide range of clothing for the family from jeans to loungewear, plus fun accessories.",1.1301640025363238e+20_1584080049886
1066945,3,"Checking out was very slow, only 1 clerk with another clerk helping that one.  They must have had been having a challenge with a customer cuz waited in line for about 10 minutes.",Old Navy Outlet - with Curbside Pickup,"['Clothing store', 'Baby clothing store', ""Children's clothing store"", 'Jeans shop', ""Men's clothing store"", ""Women's clothing store""]","Chain with a wide range of clothing for the family from jeans to loungewear, plus fun accessories.",1.1135451471600045e+20_1505958714629
1066948,4,Found all I needed.  But lines were a bit long,Old Navy Outlet - with Curbside Pickup,"['Clothing store', 'Baby clothing store', ""Children's clothing store"", 'Jeans shop', ""Men's clothing store"", ""Women's clothing store""]","Chain with a wide range of clothing for the family from jeans to loungewear, plus fun accessories.",1.1646558695166167e+20_1546013975900
154804,5,"(Translated by Google) Good ol fashioned saimin

(Original)
Good ol fashioned saimin",Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.1614619419694327e+20_1511611359281
154787,5,"Awesome,  compassionate hospitality good food in every way",Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.0526440161502367e+20_1554614544806
154798,5,Everything was delicious and so so tasty.,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.1371840871771562e+20_1531475802618
154789,5,Love coming here for the Okinawan Soba since it is so full of flavor. Personally I skip the Okinawan Soba booth at the Okinawan Festival and just come here afterwards to get my cravings satisfied.,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.1633322683324903e+20_1461669847826
154780,5,My favorite spot for comfort food!,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.126734627527203e+20_1573095383678
154781,5,"Great and helpful staff. Delicious soup base. You'll get full on a small saimin, I do. Eat here weekly!",Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.014986458512592e+20_1533411058039
154791,5,"Homemade noodles, fresh broth...need i say more",Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.103070290529972e+20_1517561350913
154793,4,I will return to eat there again,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.0572721764350543e+20_1564800147714
154784,5,My favorite on Oahu.,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.0453339826777612e+20_1592969595981
154771,4,"Their saimin with mac salad was great as usual. Their spam musubi hit the spot when u want just a ""little"" something.",Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.0993240332063385e+20_1620195474316
154775,5,From ordering to picking up it was easy! Like the way they packed the items - very sturdy. Food ono,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.0960399152013133e+20_1600658418918
154788,5,Good food good service,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.0860654448181622e+20_1542478662788
154776,5,"Good food. Great place to go with friends, friendly service!",Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.0183037624672551e+20_1578826365671
154785,5,1 of the best hole in the wall saimin places to eat,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.1595225934688844e+20_1543470540863
154783,5,Great food excellent service and good prices,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.1601923403999273e+20_1544311351889
154796,5,Love eating there!!,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.1653040488570657e+20_1554270636633
154772,5,Great old school Saimin.  Low prices.  They need you as business now is slow because of Covid.  Highly recommended.,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.0331421582221804e+20_1613037730009
154773,5,Great local joint for some delicious saimin and wonton. Bbq sticks is a perfect add on to any  order. Great and friendly service. They have a humble history in the kalihi area. Dine in is limited but take out is welcomed. Always my go to for my saimin cravings.,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.1188201189985934e+20_1616300591819
154801,5,OMG!!!!! Some ONO!!!! Nof said.,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.0793348659808472e+20_1535859067464
154774,5,Highly recommend the bbq sticks!  Won ton min on spot to!,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.0995219082611515e+20_1614498137442
154799,5,Good value,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.0656978367750577e+20_1540444654611
154795,4,Wonton min was delicious.,Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.1511579348890046e+20_1543729159451
154803,5,"(Translated by Google) So ono !!!!

(Original)
So ono!!!!",Old Saimin House,['Restaurant'],"Saimin, a Hawaiian-style Japanese noodle dish, is the specialty of this relaxed strip-mall staple.",1.1028406954505909e+20_1583910449691
21480,3,Sand isntthat great. Good on a windy day as it is protected from the trade winds.,Olowalu Beach,['Beach'],"Snorkeling over an extensive coral reef home to sea turtles, accessed from a narrow, sandy beach.",1.0049348086577853e+20_1488158962507
21474,5,"Gorgeous beach, it was completely empty when we visited it. Perfect for snorkeling",Olowalu Beach,['Beach'],"Snorkeling over an extensive coral reef home to sea turtles, accessed from a narrow, sandy beach.",1.1351622071874091e+20_1609094050890
21478,5,"Awesome place!
There are trees right by the water providing shade, it's protected from the wind, not much of waves, good for kids.
Perfect spot for snorkeling!",Olowalu Beach,['Beach'],"Snorkeling over an extensive coral reef home to sea turtles, accessed from a narrow, sandy beach.",1.161580645662236e+20_1505258732240
21473,5,Really nice beach for snorkeling. Lots of trees for shade.,Olowalu Beach,['Beach'],"Snorkeling over an extensive coral reef home to sea turtles, accessed from a narrow, sandy beach.",1.1396426606598106e+20_1616211624257
21481,5,Like anywhere in Maui it's absolutely beautiful here,Olowalu Beach,['Beach'],"Snorkeling over an extensive coral reef home to sea turtles, accessed from a narrow, sandy beach.",1.1081186497026905e+20_1519160163025
21475,4,"Good for snorkeling, especially if the swell is small. Expect to fin for a while in order to get to higher quality reed. One thing to keep in mind is wind and current, Not so good for surfing. Go in either direction and you'll eventually find nicer breaks. Watch out for the kiawe.",Olowalu Beach,['Beach'],"Snorkeling over an extensive coral reef home to sea turtles, accessed from a narrow, sandy beach.",1.0410258239988279e+20_1611070102631
21477,5,Such a beautiful place. A bit close to the road but easy to reach and just one of the hundreds of great places to enjoy the scenery and ocean.,Olowalu Beach,['Beach'],"Snorkeling over an extensive coral reef home to sea turtles, accessed from a narrow, sandy beach.",1.1025522540530701e+20_1583067597721
21476,4,"Easy snorkeling beach. A bit rocky getting out of the shallow, but small waves, pretty good snorkeling. A good number of fish and even a turtle!",Olowalu Beach,['Beach'],"Snorkeling over an extensive coral reef home to sea turtles, accessed from a narrow, sandy beach.",1.1306089767750353e+20_1573363468786
21479,4,Decent swimming snorkeling at mile marker 14. We saw a baby octopus.,Olowalu Beach,['Beach'],"Snorkeling over an extensive coral reef home to sea turtles, accessed from a narrow, sandy beach.",1.0648500309286828e+20_1556837944139
892590,5,We had dinner there Friday the food was terrific price reasonable service not that great but the food made it up and deserves five star and above we really enjoyed the food we will go back again and I totally recommend this restaurant,On On Chinese Restaurant,"['Chinese restaurant', 'Restaurant']","Petite, casual Chinese storefront offering an extensive menu including specialty cake noodles.",1.0013118736005297e+20_1545986703005
892592,5,Best chinese restaurant here. The roasted duck is the best you can find in honolulu.,On On Chinese Restaurant,"['Chinese restaurant', 'Restaurant']","Petite, casual Chinese storefront offering an extensive menu including specialty cake noodles.",1.1602674165334514e+20_1485769809452
892581,4,Food was really good. The lady taking our order was nice but rude at the same time. She pretty much told us that we ordered too much and kept asking if we were sure if we wanted to order two of a dish. We mopped pretty much everything. The other thing is that the water and tea kinda tasted like soap. It wasn't overwhelming but enough to make you order a soda.,On On Chinese Restaurant,"['Chinese restaurant', 'Restaurant']","Petite, casual Chinese storefront offering an extensive menu including specialty cake noodles.",1.0356733819489522e+20_1610566635964
892593,4,Great sweet n sour pork!,On On Chinese Restaurant,"['Chinese restaurant', 'Restaurant']","Petite, casual Chinese storefront offering an extensive menu including specialty cake noodles.",1.1505867724380729e+20_1517282802743
892586,5,The lady who runs this place is a really nice person. I sat with her the other day while waiting for my food. She makes great Chinese food and it's a very reasonable price!,On On Chinese Restaurant,"['Chinese restaurant', 'Restaurant']","Petite, casual Chinese storefront offering an extensive menu including specialty cake noodles.",1.1052357008495383e+20_1512964788854
892589,3,"Went in for dinner, had one table that was about done we waited for about 10 mins while waiting for someone to take our order. They had a take out order that came and then they took a phone order by then I stood and waited for them to finish the call.
I then told them that I would make a take out order instead. Order their chicken and cream corn soup. Paid and left. When we went to taste it there was no flavor and barely any chicken or corn and you could taste the cornstarch. We use to go to the mccully location and we miss it. Wish we had gotten better service and the soup was very lacking.  It has  been over 10 years since we were last here so it has gone downhill over time.",On On Chinese Restaurant,"['Chinese restaurant', 'Restaurant']","Petite, casual Chinese storefront offering an extensive menu including specialty cake noodles.",1.1807473242665963e+20_1512364804027
892583,5,I have never been disappointed. Food and service consistently excellent!,On On Chinese Restaurant,"['Chinese restaurant', 'Restaurant']","Petite, casual Chinese storefront offering an extensive menu including specialty cake noodles.",1.0688444974517554e+20_1590620124297
892582,5,I've been going to On On for a long time. I'm never disappointed when I get my food from here. I am a regular customer since the mid 90's.,On On Chinese Restaurant,"['Chinese restaurant', 'Restaurant']","Petite, casual Chinese storefront offering an extensive menu including specialty cake noodles.",1.1467401498414286e+20_1610600092716
892595,5,Excellent!,On On Chinese Restaurant,"['Chinese restaurant', 'Restaurant']","Petite, casual Chinese storefront offering an extensive menu including specialty cake noodles.",1.0460718482830424e+20_1548744951330
892585,5,The owners are really nice and the food is awesome!! nice mom and pop restaurant. definitely worth trying,On On Chinese Restaurant,"['Chinese restaurant', 'Restaurant']","Petite, casual Chinese storefront offering an extensive menu including specialty cake noodles.",1.0588556089961834e+20_1550640773179
892588,1,"The food was good, but the staff wasn't... it was like we were bothering them when we asked for anything. We had to ask for water, and they never came by to refill it",On On Chinese Restaurant,"['Chinese restaurant', 'Restaurant']","Petite, casual Chinese storefront offering an extensive menu including specialty cake noodles.",1.1350945901405503e+20_1494196969478
892591,5,"Excellent food, a lot of parking spaces,  and clean area.",On On Chinese Restaurant,"['Chinese restaurant', 'Restaurant']","Petite, casual Chinese storefront offering an extensive menu including specialty cake noodles.",1.1722417451736031e+20_1533024617579
892584,5,Five stars for the food.,On On Chinese Restaurant,"['Chinese restaurant', 'Restaurant']","Petite, casual Chinese storefront offering an extensive menu including specialty cake noodles.",1.0032033645703509e+20_1601861000789
892587,5,Love this place.. been going  there for many years..,On On Chinese Restaurant,"['Chinese restaurant', 'Restaurant']","Petite, casual Chinese storefront offering an extensive menu including specialty cake noodles.",1.1315247438472695e+20_1556899926667
577550,5,"Pad Thai was amazing, and spicy really means spicy!",Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.1448677017012588e+20_1612592822861
577584,5,"Phenomenal food. A menu with many options to choose from. The setting is pretty small but well worth the wait. Everything tasted great, even the rice.",Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.0130869215528611e+20_1489610911428
577556,5,"Flavorful, delicious food! We always leave content! Faves include pad thai, basil burger, curry fries, both tom yum and tom Kha soups!! So good!....also love the drunken noodles, their curries, thai iced coffee, and so much more. This is THE place to go if you want good Thai food.",Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.0819221363451054e+20_1583282222542
577545,5,Absolutely still one of the best Thai food places in Kona if you haven't eaten there you have to visit great food always a good service great takeout orders for lunch as well,Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.1346808791266166e+20_1619509140239
577598,5,Wonderful food! Offers delicious vegan options!,Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.1203608694396751e+20_1547872486154
577600,4,"Diverse menu, some dishes were insane, others required an acquired taste, but all in all a good experience.",Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.0657576165360633e+20_1530738791306
577619,5,Never disappoints,Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.032047724572686e+20_1548848480451
577607,4,Stopped for appetizers on the way to the airport. Flavors we're great and prices quite reasonable for Kona.,Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.0161761999549283e+20_1542431801085
577604,5,Delicious Thai food. I think its the Best in Kona,Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.1226266771782908e+20_1533503999489
577576,1,"Service is rude. Food is not worth the money. Everything has no flavor, like a beginner chef cooking. Not worth high price. Wait time to get food is long. Not worth time and money. Only good thing on menu is Thai tea. I would compare it as lower level than Panda Express.",Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.1150608867457666e+20_1514169656041
577621,4,Expensive,Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.0449522970100092e+20_1581803438413
577624,4,Love the Thai iced tea!,Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.0789555525294404e+20_1449290841152
577564,4,The food was very good. Kind of loud. All the tables are just kind of in one big bunch. Could have been cleaner.,Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.0675679711237882e+20_1571255931891
577558,4,"As VEGANS, we are always looking for new restaurants which offer healthy, creative and flavorful plant based cuisine. This was our first time trying Original Thai...turned out to be a very pleasant surprise. No waiting for a table at ""dinner hour"". Waitstaff was friendly, quick, efficient and knowledgeable. Many, many Vegan options - made us very happy. Reasonably priced and good portion size. Best of all : Original Thai is BYOB !!!",Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.0987209440510958e+20_1535397799209
577612,4,In a town with alot of Thai food this place is top 2 without a doubt,Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.1505403256999993e+20_1475429988151
577582,5,The food is amazing and the staff is great,Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.1131177597344172e+20_1562132859943
577555,5,"Having tried them all, this is the best Thai in town. Pineapple fried rice, basil eggplant, and the seafood salad are some of standouts. Their curries and larb can be a bit weak, but they do know the meaning of ""spicy"". Ask for the special spicy sauce if you dare. They get pretty busy since it's close to downtown Kailua.",Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.0229584930286702e+20_1575883239324
577551,5,Been here 3 times now and each time wasnt disappointed. If you put in a special request its a hit or miss that they'll get it right but usually quick to make it right. Thai tea and thai iced coffee taste great. I recommend the curry fries or the crab ragoon but not the wings or calamari. The breading on the calamari falls apart really easily. The thai gravy entree and the fried rice are amazing. Best ive ever had. Definitely one of my top places to visit,Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.086091706617118e+20_1575715694875
577583,5,This is our favorite Thai restaurant in town! The service is great! The Pad Thai is the best in Kona.,Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.0219018076055937e+20_1538108302169
577569,5,Best thai food I have ever eaten !,Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.0115215072725202e+20_1582182586170
577579,5,"Great place, food is awesome and it's BYOB",Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.1572131881567504e+20_1580017853292
577591,4,Great food and good service but the portions are just too big for us.,Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.1391102122376497e+20_1539234106472
577590,5,"My son and daughter in love enjoy this restaurant as often as possible. So I took them for their anniversary and completely enjoyed the service and the food, which was very good.",Original Thai Cuisine LLC Take-out Only,"['Thai restaurant', 'Asian restaurant', 'Restaurant', 'Southeast Asian restaurant']",Strip-mall eatery featuring signature Thai dishes such as panang curry plus weekday lunch specials.,1.0212199500586202e+20_1515391722955
1030682,5,"I truly enjoyed the pizza from Outrigger's. Good group of people creating wondering pizza from a wood burning oven. And yes, they use real wood in the oven.",Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.1625370704043306e+20_1570078883803
1030658,5,"I wasn't sure what to think about ordering pizza from a cart. It was good! And they were able to get the order turned around quickly. Pizzas are like a 10"" diameter.",Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.030938731922468e+20_1610165615278
1030713,4,All the pizzas are personal size. The few options they had were amazing!,Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.1806107029148701e+20_1527559690336
1030662,5,Best pizza hands down!!,Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.0720353164800795e+20_1618886623647
1030720,5,Stop wasting your life and eat this lilikoi pork pizza. It was delicious!,Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.0302303011282584e+20_1529445673873
1030677,5,"Possibly the best pizza on island!! Loved the different toppings, we came as a large group and tried about half of the options. Simple setup, humble outdoor style, but the proof of quality is in the crust and the sauces. A wonderful pizza experience, easily the best pizzas on island. They even do take out and you can call in your order from their menu on their website. Love it! Definitely will return!",Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.1189225799044678e+20_1552540922935
1030669,5,"Super good pizza. I haven't seen them open in a week, i hope they're all good and can't wait to have more",Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.0561971746198038e+20_1596693981921
1030696,3,"Interesting characters work there, pizza okay.",Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.0017093045148444e+20_1573976146955
1030710,5,Amazing! Best pizzas ive had in a very long time. Bacon chicken ranch and lilikoi pork were just awesome !,Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.0976418239387148e+20_1532704987006
1030671,5,"Great pizza. Fasts, made to order, less than 10min. Great beer and great suggestions on other local eats, bars and things to do.",Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.1313786901248256e+20_1517618860560
1030693,5,"They just have honest, great pizza.",Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.031432324995884e+20_1579109003729
1030668,5,Stopped by for a lilikoi pork pizza on our way to the beach and we really liked it. Matt made our pizza and the crust was perfect. I was surprised at first by the sweetness of it but the more I ate the more I liked it!,Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.049694117563496e+20_1495760611908
1030727,5,Amazing! Thank you!,Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.1737789053940312e+20_1554506166349
1030663,4,We went to order 2 pizzas..we ate the first 2 and ordered a third. The crust is chewy and crunchy from the wood fire stove.,Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.1274479639438202e+20_1549091745641
1030736,5,Great!!!!!,Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.0038489048049577e+20_1479601431962
1030692,4,Tasty pizza. Glad we tried it.,Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.0539278856337436e+20_1580562648957
1030724,5,Best pizza I've ever had!!,Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.1017205509545112e+20_1532554092457
1030699,5,"Great food truck in the Kukui Mall. I phoned in my order, and it was ready in 20 minutes. Had a pepperoni pizza and a 3-cheese pizza which were superb!",Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.083591634484368e+20_1541982377300
1030723,3,Thin crust style pizza. Great flavor but crust was a bit too burned.,Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.0040745614478811e+20_1547365191020
1030712,5,"Best pizza on the island. Thin, crispy crust as god wanted it",Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.0468583054239801e+20_1531882254466
1030675,4,Outdoor wood burning oven gives a unique flavor. The spinach and mozzarella cheese is yummy.,Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.1736195104187364e+20_1583798066225
1030698,5,Lilikoi pork Pizza is AMAZING!! We also ordered the 3 cheese Pizza for our little one and she pretty much ate the whole thing. I highly recommend eating here. Service was great also. Super welcoming and friendly,Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.112035826812704e+20_1475806642331
1030707,5,"This little cart is a hidden gem. We had a large group and ordered 7 different pizzas and lived them all. My favorite was the lilikoi pork, but I tried several and the only one I didn't care for was the plain cheese pizza because next to the others it was so boring.",Outrigger Pizza Co 1,"['Pizza restaurant', 'Hawaiian restaurant']","Classic pies are made in a mobile, wood-burning pizza oven by this casual street stand.",1.1305471953793817e+20_1534284193398
1118682,5,Great Chinese Food,P.F. Chang's,"['Chinese restaurant', 'Bar', 'Takeout Restaurant', 'Restaurant']",Family-friendly chain offering creative takes on Asian fare in a striking space.,1.1305422102567631e+20_1520068921413
1118510,5,This is one of my fave places to take visitors out.  Great food and great staff.,P.F. Chang's,"['Chinese restaurant', 'Bar', 'Takeout Restaurant', 'Restaurant']",Family-friendly chain offering creative takes on Asian fare in a striking space.,1.0190269415815977e+20_1542882093789
